,model,key,neuron,split,cor
43061,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1355,Test,0.0
43062,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1356,Train,0.0
43063,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1356,Val,0.0
43064,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1356,Test,0.0
43065,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1357,Train,0.0
43066,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1357,Val,0.0
43067,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1357,Test,0.0
43068,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1358,Train,0.0
43069,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1358,Val,0.0
43070,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1358,Test,0.0
43071,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1359,Train,0.0
43072,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1359,Val,0.0
43073,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1359,Test,0.0
43074,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1360,Train,0.0
43075,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1360,Val,0.0
43076,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1360,Test,0.0
43077,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1361,Train,0.0
43078,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1361,Val,0.0
43079,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1361,Test,0.0
43080,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1362,Train,0.0
43081,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1362,Val,0.0
43082,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1362,Test,0.0
43083,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1363,Train,0.0
43084,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1363,Val,0.0
43085,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1363,Test,0.0
43086,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1364,Train,0.0
43087,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1364,Val,0.0
43088,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1364,Test,0.0
43089,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1365,Train,0.0
43090,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1365,Val,0.0
43091,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1365,Test,0.0
43092,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1366,Train,0.0
43093,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1366,Val,0.0
43094,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1366,Test,0.0
43095,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1367,Train,0.0
43096,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1367,Val,0.0
43097,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1367,Test,0.0
43098,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1368,Train,0.0
43099,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1368,Val,0.0
43100,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1368,Test,0.0
43101,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1369,Train,0.0
43102,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1369,Val,0.0
43103,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1369,Test,0.0
43104,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1370,Train,0.0
43105,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1370,Val,0.0
43106,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1370,Test,0.0
43107,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1371,Train,0.0
43108,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1371,Val,0.0
43109,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1371,Test,0.0
43110,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1372,Train,0.0
43111,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1372,Val,0.0
43112,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1372,Test,0.0
43113,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1373,Train,0.0
43114,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1373,Val,0.0
43115,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1373,Test,0.0
43116,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1374,Train,0.0
43117,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1374,Val,0.0
43118,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1374,Test,0.0
43119,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1375,Train,0.0
43120,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1375,Val,0.0
43121,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1375,Test,0.0
43122,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1376,Train,0.0
43123,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1376,Val,0.0
43124,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1376,Test,0.0
43125,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1377,Train,0.0
43126,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1377,Val,0.0
43127,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1377,Test,0.0
43128,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1378,Train,0.0
43129,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1378,Val,0.0
43130,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1378,Test,0.0
43131,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1379,Train,0.0
43132,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1379,Val,0.0
43133,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1379,Test,0.0
43134,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1380,Train,0.0
43135,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1380,Val,0.0
43136,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1380,Test,0.0
43137,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1381,Train,0.0
43138,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1381,Val,0.0
43139,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1381,Test,0.0
43140,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1382,Train,0.0
43141,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1382,Val,0.0
43142,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1382,Test,0.0
43143,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1383,Train,0.0
43144,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1383,Val,0.0
43145,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1383,Test,0.0
43146,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1384,Train,0.0
43147,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1384,Val,0.0
43148,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1384,Test,0.0
43149,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1385,Train,0.0
43150,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1385,Val,0.0
43151,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1385,Test,0.0
43152,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1386,Train,0.0
43153,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1386,Val,0.0
43154,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1386,Test,0.0
43155,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1387,Train,0.0
43156,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1387,Val,0.0
43157,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1387,Test,0.0
43158,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1388,Train,0.0
43159,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1388,Val,0.0
43160,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1388,Test,0.0
43161,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1389,Train,0.0
43162,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1389,Val,0.0
43163,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1389,Test,0.0
43164,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1390,Train,0.0
43165,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1390,Val,0.0
43166,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1390,Test,0.0
43167,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1391,Train,0.0
43168,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1391,Val,0.0
43169,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1391,Test,0.0
43170,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1392,Train,0.0
43171,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1392,Val,0.0
43172,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1392,Test,0.0
43173,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1393,Train,0.0
43174,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1393,Val,0.0
43175,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1393,Test,0.0
43176,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1394,Train,0.0
43177,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1394,Val,0.0
43178,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1394,Test,0.0
43179,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1395,Train,0.0
43180,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1395,Val,0.0
43181,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1395,Test,0.0
43182,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1396,Train,0.0
43183,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1396,Val,0.0
43184,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1396,Test,0.0
43185,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1397,Train,0.0
43186,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1397,Val,0.0
43187,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1397,Test,0.0
43188,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1398,Train,0.0
43189,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1398,Val,0.0
43190,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1398,Test,0.0
43191,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1399,Train,0.0
43192,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1399,Val,0.0
43193,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1399,Test,0.0
43194,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1400,Train,0.0
43195,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1400,Val,0.0
43196,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1400,Test,0.0
43197,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1401,Train,0.0
43198,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1401,Val,0.0
43199,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1401,Test,0.0
43200,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1402,Train,0.0
43201,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1402,Val,0.0
43202,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1402,Test,0.0
43203,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1403,Train,0.0
43204,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1403,Val,0.0
43205,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1403,Test,0.0
43206,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1404,Train,0.0
43207,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1404,Val,0.0
43208,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1404,Test,0.0
43209,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1405,Train,0.0
43210,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1405,Val,0.0
43211,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1405,Test,0.0
43212,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1406,Train,0.0
43213,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1406,Val,0.0
43214,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1406,Test,0.0
43215,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1407,Train,0.0
43216,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1407,Val,0.0
43217,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1407,Test,0.0
43218,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1408,Train,0.0
43219,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1408,Val,0.0
43220,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1408,Test,0.0
43221,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1409,Train,0.0
43222,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1409,Val,0.0
43223,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1409,Test,0.0
43224,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1410,Train,0.0
43225,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1410,Val,0.0
43226,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1410,Test,0.0
43227,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1411,Train,0.0
43228,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1411,Val,0.0
43229,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1411,Test,0.0
43230,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1412,Train,0.0
43231,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1412,Val,0.0
43232,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1412,Test,0.0
43233,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1413,Train,0.0
43234,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1413,Val,0.0
43235,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1413,Test,0.0
43236,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1414,Train,0.0
43237,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1414,Val,0.0
43238,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1414,Test,0.0
43239,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1415,Train,0.0
43240,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1415,Val,0.0
43241,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1415,Test,0.0
43242,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1416,Train,0.0
43243,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1416,Val,0.0
43244,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1416,Test,0.0
43245,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1417,Train,0.0
43246,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1417,Val,0.0
43247,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1417,Test,0.0
43248,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1418,Train,0.0
43249,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1418,Val,0.0
43250,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1418,Test,0.0
43251,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1419,Train,0.0
43252,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1419,Val,0.0
43253,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1419,Test,0.0
43254,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1420,Train,0.0
43255,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1420,Val,0.0
43256,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1420,Test,0.0
43257,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1421,Train,0.0
43258,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1421,Val,0.0
43259,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1421,Test,0.0
43260,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1422,Train,0.0
43261,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1422,Val,0.0
43262,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1422,Test,0.0
43263,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1423,Train,0.0
43264,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1423,Val,0.0
43265,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1423,Test,0.0
43266,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1424,Train,0.0
43267,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1424,Val,0.0
43268,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1424,Test,0.0
43269,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1425,Train,0.0
43270,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1425,Val,0.0
43271,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1425,Test,0.0
43272,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1426,Train,0.0
43273,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1426,Val,0.0
43274,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1426,Test,0.0
43275,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1427,Train,0.0
43276,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1427,Val,0.0
43277,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1427,Test,0.0
43278,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1428,Train,0.0
43279,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1428,Val,0.0
43280,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1428,Test,0.0
43281,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1429,Train,0.0
43282,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1429,Val,0.0
43283,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1429,Test,0.0
43284,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1430,Train,0.0
43285,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1430,Val,0.0
43286,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1430,Test,0.0
43287,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1431,Train,0.0
43288,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1431,Val,0.0
43289,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1431,Test,0.0
43290,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1432,Train,0.0
43291,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1432,Val,0.0
43292,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1432,Test,0.0
43293,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1433,Train,0.0
43294,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1433,Val,0.0
43295,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1433,Test,0.0
43296,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1434,Train,0.0
43297,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1434,Val,0.0
43298,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1434,Test,0.0
43299,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1435,Train,0.0
43300,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1435,Val,0.0
43301,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1435,Test,0.0
43302,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1436,Train,0.0
43303,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1436,Val,0.0
43304,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1436,Test,0.0
43305,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1437,Train,0.0
43306,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1437,Val,0.0
43307,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1437,Test,0.0
43308,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1438,Train,0.0
43309,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1438,Val,0.0
43310,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1438,Test,0.0
43311,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1439,Train,0.0
43312,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1439,Val,0.0
43313,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1439,Test,0.0
43314,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1440,Train,0.0
43315,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1440,Val,0.0
43316,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1440,Test,0.0
43317,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1441,Train,0.0
43318,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1441,Val,0.0
43319,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1441,Test,0.0
43320,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1442,Train,0.0
43321,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1442,Val,0.0
43322,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1442,Test,0.0
43323,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1443,Train,0.0
43324,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1443,Val,0.0
43325,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1443,Test,0.0
43326,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1444,Train,0.0
43327,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1444,Val,0.0
43328,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1444,Test,0.0
43329,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1445,Train,0.0
43330,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1445,Val,0.0
43331,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1445,Test,0.0
43332,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1446,Train,0.0
43333,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1446,Val,0.0
43334,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1446,Test,0.0
43335,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1447,Train,0.0
43336,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1447,Val,0.0
43337,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1447,Test,0.0
43338,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1448,Train,0.0
43339,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1448,Val,0.0
43340,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1448,Test,0.0
43341,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1449,Train,0.0
43342,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1449,Val,0.0
43343,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1449,Test,0.0
43344,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1450,Train,0.0
43345,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1450,Val,0.0
43346,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1450,Test,0.0
43347,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1451,Train,0.0
43348,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1451,Val,0.0
43349,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1451,Test,0.0
43350,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1452,Train,0.0
43351,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1452,Val,0.0
43352,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1452,Test,0.0
43353,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1453,Train,0.0
43354,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1453,Val,0.0
43355,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1453,Test,0.0
43356,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1454,Train,0.0
43357,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1454,Val,0.0
43358,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1454,Test,0.0
43359,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1455,Train,0.0
43360,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1455,Val,0.0
43361,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1455,Test,0.0
43362,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1456,Train,0.0
43363,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1456,Val,0.0
43364,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1456,Test,0.0
43365,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1457,Train,0.0
43366,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1457,Val,0.0
43367,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1457,Test,0.0
43368,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1458,Train,0.0
43369,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1458,Val,0.0
43370,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1458,Test,0.0
43371,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1459,Train,0.0
43372,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1459,Val,0.0
43373,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1459,Test,0.0
43374,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1460,Train,0.0
43375,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1460,Val,0.0
43376,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1460,Test,0.0
43377,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1461,Train,0.0
43378,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1461,Val,0.0
43379,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1461,Test,0.0
43380,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1462,Train,0.0
43381,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1462,Val,0.0
43382,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1462,Test,0.0
43383,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1463,Train,0.0
43384,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1463,Val,0.0
43385,config_m4_ens0,LPE11495-LPE11495_2024_02_29-0,1463,Test,0.0
